mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__lam,param_classifier__regularization,param_classifier__tol,param_pca__n_components,param_win_selector__win_size,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__learning_rate,param_classifier__loss,param_classifier__C,param_classifier__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.794390869140625,1.069585699168591,0.07975220680236816,0.02504526900746845,RandomForestClassifier(),,,,0.8,all,15,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 200, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7333333333333333,0.7666666666666667,0.7222222222222222,0.7777777777777778,0.5888888888888889,0.7177777777777778,0.06762277357645752,48
7.571714973449707,0.11755332223875237,0.07896676063537597,0.011964480019628427,RandomForestClassifier(),,,,0.9,all,15,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 200, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7888888888888889,0.7444444444444445,0.7444444444444445,0.7222222222222222,0.6777777777777778,0.7355555555555556,0.03610683735393758,41
12.180633115768433,0.7578135521221142,0.09616189002990723,0.006541890227446867,RandomForestClassifier(),,,,0.99,all,15,200,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 200, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.7444444444444445,0.6666666666666666,0.7,0.6888888888888889,0.6,0.6799999999999999,0.04734950167258337,71
8.469767904281616,0.6418885013338183,0.10739297866821289,0.009990890988848589,RandomForestClassifier(),,,,0.8,all,15,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 300, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.8222222222222222,0.7666666666666667,0.7888888888888889,0.7444444444444445,0.6333333333333333,0.7511111111111111,0.06425258797689315,31
10.190150928497314,0.859554673857895,0.09766411781311035,0.0013820839147356773,RandomForestClassifier(),,,,0.9,all,15,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 300, 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.7666666666666667,0.7777777777777778,0.7555555555555555,0.7444444444444445,0.6888888888888889,0.7466666666666667,0.03095197394929805,34
16.920655536651612,0.9647784246389003,0.11016802787780762,0.01285118471449905,RandomForestClassifier(),,,,0.99,all,15,300,,,,,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 15, 'classifier__n_estimators': 300, 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.7888888888888889,0.7555555555555555,0.7444444444444445,0.7444444444444445,0.5777777777777777,0.7222222222222221,0.07403702777314528,46
2.0612317085266114,0.24373600045875737,0.03755202293395996,0.004380221711556634,GaussianNB(),,,,0.8,all,,,,,,,"{'classifier': GaussianNB(), 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.7,0.6333333333333333,0.6222222222222222,0.6777777777777778,0.5777777777777777,0.6422222222222222,0.04297573245736382,87
2.254421854019165,0.15250956972265434,0.041794538497924805,0.011942183464661743,GaussianNB(),,,,0.9,all,,,,,,,"{'classifier': GaussianNB(), 'pca__n_components': 0.9, 'win_selector__win_size': 'all'}",0.6888888888888889,0.6555555555555556,0.6,0.6888888888888889,0.5777777777777777,0.6422222222222222,0.045758356182164464,87
2.127797794342041,0.5718411110835211,0.05497808456420898,0.016558829385344292,GaussianNB(),,,,0.99,all,,,,,,,"{'classifier': GaussianNB(), 'pca__n_components': 0.99, 'win_selector__win_size': 'all'}",0.6,0.6555555555555556,0.6,0.6111111111111112,0.45555555555555555,0.5844444444444445,0.06762277357645752,102
64.11497588157654,4.065899365943356,0.05116853713989258,0.008108628561822602,GradientBoostingClassifier(),,,,0.8,all,,100,0.01,log_loss,,,"{'classifier': GradientBoostingClassifier(), 'classifier__learning_rate': 0.01, 'classifier__loss': 'log_loss', 'classifier__n_estimators': 100, 'pca__n_components': 0.8, 'win_selector__win_size': 'all'}",0.6888888888888889,0.6,0.6444444444444445,0.5666666666666667,0.5666666666666667,0.6133333333333333,0.04734950167258338,95
